time,temp_oil,oil_heat_input,water_cooling_power,overheating
270.280;76.000;82.000;33.000;3170
270.320;76.000;82.000;33.000;3175
270.360;76.000;82.000;33.000;3262
270.400;76.000;82.000;38.000;3580
270.440;76.000;82.000;38.000;3743
270.480;76.000;82.000;40.000;4277
270.520;76.000;82.000;40.000;5017
270.560;76.000;82.000;40.000;5349
270.600;76.000;82.000;52.000;5182
270.640;76.000;82.000;52.000;4816
270.680;76.000;82.000;52.000;4455
270.720;76.000;82.000;66.000;4686
270.760;76.000;82.000;66.000;5103
270.800;76.000;82.000;60.000;5467
270.840;76.000;82.000;60.000;5492
270.880;76.000;82.000;60.000;5142
270.920;76.000;82.000;67.000;4769
270.960;76.000;82.000;67.000;4376
271.000;76.000;82.000;66.000;3965
271.040;76.000;82.000;66.000;3678
271.080;76.000;82.000;66.000;3206
271.120;76.000;82.000;54.000;3034
271.160;76.000;82.000;54.000;2684
271.200;76.000;82.000;44.000;2414
271.240;76.000;82.000;44.000;2418
271.280;76.000;82.000;44.000;2384
271.320;76.000;82.000;36.000;2467
271.360;76.000;82.000;36.000;2456
271.400;76.000;82.000;33.000;2414
271.440;76.000;82.000;33.000;2496
271.480;76.000;82.000;33.000;2450
271.520;76.000;82.000;30.000;2481
271.560;76.000;82.000;30.000;2466
271.600;76.000;82.000;30.000;2498
271.640;76.000;82.000;30.000;2535
271.680;76.000;82.000;30.000;2611
271.720;76.000;82.000;30.000;2562
271.760;76.000;82.000;30.000;2548
271.800;76.000;82.000;30.000;2512
271.840;76.000;82.000;30.000;2490
271.880;76.000;82.000;30.000;2478
271.920;76.000;82.000;30.000;2466
271.960;76.000;82.000;30.000;2464
272.000;76.000;82.000;30.000;2421
272.040;76.000;82.000;30.000;2414
272.080;75.000;82.000;30.000;2367
272.120;75.000;82.000;30.000;2412
272.160;75.000;82.000;30.000;2378
272.200;75.000;82.000;30.000;2322
272.240;75.000;82.000;30.000;2288
272.280;75.000;82.000;30.000;2231
272.320;75.000;82.000;28.000;2313
272.360;75.000;82.000;28.000;2300
272.400;75.000;82.000;27.000;2269
272.440;75.000;82.000;27.000;2380
272.480;75.000;82.000;27.000;2331
272.520;75.000;82.000;27.000;2292
272.560;75.000;82.000;27.000;2282
272.600;75.000;82.000;26.000;2321
272.640;75.000;82.000;26.000;2357
272.680;75.000;82.000;26.000;2415
272.720;75.000;82.000;26.000;2441
272.760;75.000;82.000;26.000;2401
272.800;75.000;82.000;26.000;2351
272.840;75.000;82.000;27.000;2378
272.880;75.000;82.000;27.000;2395
272.920;75.000;82.000;27.000;2296
272.960;74.000;82.000;27.000;2335
273.000;74.000;82.000;27.000;2270
273.040;74.000;82.000;27.000;2305
273.080;74.000;82.000;27.000;2352
273.120;74.000;82.000;28.000;2214
273.160;74.000;82.000;28.000;2307
273.200;74.000;82.000;28.000;2246
273.240;74.000;82.000;27.000;2303
273.280;74.000;82.000;27.000;2280
273.320;74.000;82.000;27.000;2278
273.360;74.000;82.000;27.000;2234
273.400;74.000;82.000;27.000;2281
273.440;74.000;82.000;27.000;2199
273.480;74.000;82.000;27.000;2254
273.520;74.000;82.000;27.000;2270
273.560;74.000;82.000;27.000;2235
273.600;74.000;82.000;27.000;2258
273.640;74.000;82.000;26.000;2266
273.680;74.000;82.000;26.000;2299
273.720;74.000;82.000;26.000;2199
273.760;74.000;82.000;26.000;2302
273.800;74.000;82.000;26.000;2305
273.840;74.000;82.000;24.000;2282
273.880;73.000;82.000;24.000;2206
273.920;73.000;82.000;25.000;2233
