time;rpm;radiator_cooling_power;exchanger_cooling_power;oil_heat_removed;engine_heat_generated;temp_radiator_in;temp_radiator_out;temp_exchanger_in;temp_exchanger_out;temp_oil_in;temp_oil_out;water_overtemp;oil_overtemp;overheating
484.920;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
484.960;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.000;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.040;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.080;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.120;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.160;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.200;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.240;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.280;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.320;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.360;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.400;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.440;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.480;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.520;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.560;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.600;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.640;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.680;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.720;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.760;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.800;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.840;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.880;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.920;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
485.960;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.000;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.040;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.080;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.120;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.160;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.200;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.240;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.280;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.320;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.360;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.400;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.440;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.480;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.520;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.560;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.600;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.640;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.680;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.720;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.760;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.800;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.840;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.880;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.920;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
486.960;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.000;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.040;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.080;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.120;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.160;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.200;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.240;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.280;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.320;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.360;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.400;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.440;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.480;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.520;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.560;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.600;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.640;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.680;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.720;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.760;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.800;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.840;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.880;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.920;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
487.960;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.000;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.040;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.080;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.120;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.160;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.200;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.240;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.280;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.320;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.360;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.400;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.440;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.480;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.520;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.560;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.600;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.640;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.680;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.720;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.760;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.800;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.840;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.880;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.920;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
488.960;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.000;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.040;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.080;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.120;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.160;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.200;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.240;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.280;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.320;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.360;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.400;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.440;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.480;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.520;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.560;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.600;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.640;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.680;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.720;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.760;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.800;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.840;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.880;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.920;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
489.960;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.000;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.040;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.080;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.120;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.160;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.200;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.240;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.280;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.320;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.360;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.400;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.440;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.480;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.520;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.560;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.600;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.640;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.680;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.720;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.760;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.800;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.840;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.880;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.920;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
490.960;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.000;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.040;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.080;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.120;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.160;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.200;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.240;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.280;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.320;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.360;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.400;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.440;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.480;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.520;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.560;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.600;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.640;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.680;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.720;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.760;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.800;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.840;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.880;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.920;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
491.960;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.000;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.040;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.080;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.120;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.160;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.200;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.240;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.280;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.320;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.360;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.400;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.440;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.480;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.520;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.560;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.600;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.640;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.680;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.720;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.760;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.800;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.840;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.880;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.920;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
492.960;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.000;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.040;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.080;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.120;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.160;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.200;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.240;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.280;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.320;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.360;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.400;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.440;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.480;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.520;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.560;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.600;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.640;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.680;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.720;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.760;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.800;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.840;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.880;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.920;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
493.960;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.000;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.040;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.080;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.120;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.160;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.200;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.240;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.280;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.320;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.360;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.400;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.440;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.480;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.520;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.560;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.600;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.640;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.680;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.720;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
494.760;0.000;632.143;6227.777;6227.777;0.000;79.250;70.250;68.250;82.250;117.139;108.364;0;0;0
